## Soviet Decisions and Events Descriptions ##;;;;;;;;;;;;;;x
##############################################;;;;;;;;;;;;;;x
##############################################;;;;;;;;;;;;;;x
#Red Army Upgrades before GPW.;;;;;;;;;;;;;;x
5_Guards_Tank_Corps_1943_decision_desc;This decision will give access to a Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14106;4th Tank Corps was granted the Guards Status in February 1943 for its performance during the Battle of Stalingrad. It was renamed the 5th Guards Tank Corps and remained under the command of General Andrei G. Kravchenko, its former commander. The 45th, 47th and 102nd Tank Brigades became the 20th, 21st and 22nd Guards Tank Brigades, and the 4th Motorized Rifle Brigade became the 6th Guards Motorized Brigade.\n5th Guards Tank Corps was initially assigned to the Voronezh Front, before being transferred to 1st, 2nd and 3rd Ukrainian Fronts. After the drive on Prague, it was sent to the Far Eastern Front to fight Japan.\n\n§RFor game purposes, this corps will be deployed in its 1944 version with full artillery assets.§W;;;;;;;;;;;;;x
6_Guards_Tank_Corps_1943_decision_title;Form the 6th Guards Tank Corps.;;;;;;;;;;;;;x
6_Guards_Tank_Corps_1943_decision_desc;This decision will give access to a Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14107;12th Tank Corps was granted the Guards status in June 1943, becoming the 6th Guards Tank Corps. It was placed under the command of General Aleksei P. Panfilov. The 30th, 86th Tank Brigades and 97th Heavy Tank Brigade became the 51st, 52nd and 53rd Guards Tank Brigades, and 13th Motorized Rifle Brigade was renamed the 22nd Guards Motorized Brigade. 6th Guards Tank Corps fought all war long within the 3rd Guards Tank Army.\n\n§RFor game purposes, this corps will be deployed in its 1944 version with full artillery assets.§W;;;;;;;;;;;;;x
7_Guards_Tank_Corps_1943_decision_title;Form the 7th Guards Tank Corps.;;;;;;;;;;;;;x
7_Guards_Tank_Corps_1943_decision_desc;This decision will give access to a Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14108;15th Tank Corps was granted the Guards status in July 1943, becoming the 7th Guards Tank Corps. It was placed under the command of General Kirill F. Suleikov. Its tank brigades (the 88th, 113th and 195th) were renamed the 54th, 55th and 56th Guards Tank Brigades and the 52nd Motorized Rifle Brigade became the 23rd Guards Tank Brigade. Like the 6th Guards Tank Corps, it fought all war long within the 3rd Guards Tank Army.\n\n§RFor game purposes, this corps will be deployed in its 1944 version with full artillery assets.§W;;;;;;;;;;;;;x
8_Guards_Tank_Corps_1943_decision_title;Form the 8th Guards Tank Corps.;;;;;;;;;;;;;x
8_Guards_Tank_Corps_1943_decision_desc;This decision will give access to a Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14109;2nd Tank Corps was granted the Guards status in September 1943 and became the 8th Guards Tank Corps. General Aleksei F. Popov remained its commander until the end of the war. The 26th, 99th and 169th Tank Brigades were renamed the 58th, 59th and 60th Guards Tank Brigades, and the 58th Motorized Rifle Brigade became the 28th Guards Motorized Brigade. 8th Tank Corps was equipped with Soviet armor (T-34s, IS-2s, SU-85s) but also had a good amount of Lend Lease M4 Shermans. It was assigned to the first and later 2nd Belorussian Fronts and ended the war participating in the Berlin Offensive.\n\n§RFor game purposes, this corps will be deployed in its 1944 version with full artillery assets.§W.;;;;;;;;;;;;;x
9_Guards_Tank_Corps_1944_decision_title;Form the 9th Guards Tank Corps.;;;;;;;;;;;;;x
9_Guards_Tank_Corps_1944_decision_desc;This decision will give access to a Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14110;3rd Tank Corps was granted the Guards Status in late 1943 and became the 9th Guards Tank Corps. General Nikolai D. Vedeneev remained its commander until the end of the war. The 50th and 51st Tank Brigades and the 103rd Heavy Tank were renamed the 47th, 50th and 65th Guards Tank Brigades. The 57th Motor Rifle Brigade became the 33rd Guards Motor Rifle Brigade. 9th Guards Tank Corps fought the war within the 2nd Guards Tank Army.;;;;;;;;;;;;;x
10_Guards_Tank_Corps_1943_decision_title;Form the 10th Guards Tank Corps.;;;;;;;;;;;;;x
10_Guards_Tank_Corps_1943_decision_desc;This decision will give access to a Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14111;30th Volunteer Ural Tank Corps was granted the Guards status in October 1943 and became 10th Guards Ural Tank Corps. General Evtikhii E. Belov became its commander. The 197th, 243rd and 244th Tank Brigades were renamed the 61st, 62nd and 63rd Guards Tank Brigades, and the 30th Motorized Rifle Brigade became the 29th Guards Motorized Brigade. 10th Guards Ural Tank Corps was attached to the 4th Tank Army, renamed to 4th Guards Tank Army in March 1945.\n\n§RThis unit will be upgraded in January 1945 with better assets.§W;;;;;;;;;;;;;x
10_Guards_Tank_Corps_1945_decision_title;Upgrade the 10th Guards Tank Corps.;;;;;;;;;;;;;x
10_Guards_Tank_Corps_1945_decision_desc;This decision will upgrade a Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14112;10th Guards Ural Tank Corps was upgraded in January 1945 to receive more rocket and self propelled artillery assets.;;;;;;;;;;;;;x
11_Guards_Tank_Corps_1943_decision_title;Form the 11th Guards Tank Corps.;;;;;;;;;;;;;x
11_Guards_Tank_Corps_1943_decision_desc;This decision will give access to a Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14113;6th Tank Corps was granted the Guards status in September 1943 and became 11th Guards Tank Corps. General Andrei L. Getman remained its commander. The 22nd, 112th and 200th Tank Brigades were renamed the 40th, 44th and 45th Guards Tank Brigades, and the 6th Motorized Rifle Brigade became the 27th Guards Motorized Brigade. 11th Guards Tank Corps was assigned to 1st Tank Army, renamed to 1st Guards Tank Army in May 1944.;;;;;;;;;;;;;x
12_Guards_Tank_Corps_1944_decision_title;Form the 12th Guards Tank Corps.;;;;;;;;;;;;;x
12_Guards_Tank_Corps_1944_decision_desc;This decision will give access to a Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14114;16th Tank Corps was granted the Guards status in November 1944, becoming the 12th Guards Tank Corps. Its commander was General Nikolai M. Teliakov. The 107th, 109th and 164th Tank Brigades were renamed the 48th, 49th and 66th Guards Tank Brigades, while the 15th Motorized Rifle Brigade became the 34th Guards Motorized Brigade. Instead of the usual equipment of SU-76 self propelled artillery, this corps had medium tank destroyers like the SU-100 and Lend Lease M10. 12th Guards Tank Corps was assigned to the 2nd Guards Tank Army until the end of the war.;;;;;;;;;;;;;x
1st_Guards_Mechanized_Corps_1942_decision_title;Form the 1st Guards Mechanized Corps.;;;;;;;;;;;;;x
1st_Guards_Mechanized_Corps_1942_decision_desc;This decision will give access to a Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14200;1st Guards Mechanized Corps was set up in November 1942 in the Volga Military District and placed under the command of General Ivan N. Russianov. Regiments of the 1st Guards Rifle Division were used to form the 1st, 2nd and 3rd Guards Mechanized Brigades.\n\n§RNote for player: this mechanized formation will be upgraded in January 1944 with the addition of a complete Guards Tank Brigade and various support assets.§W;;;;;;;;;;;;;x
2nd_Guards_Mechanized_Corps_1942_decision_title;Form the 2nd Guards Mechanized Corps.;;;;;;;;;;;;;x
2nd_Guards_Mechanized_Corps_1942_decision_desc;This decision will give access to a Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14201;2nd Guards Mechanized Corps was set up in November 1942 in the Moscow Military District and placed under the command of General Karp V. Sviridov. Regiments of the 22nd Guards Rifle Division were used to form the 4th, 2th and 6th Guards Mechanized Brigades.\n\n§RNote for player: this mechanized formation will be upgraded in January 1944 with the addition of a complete Guards Tank Brigade and various support assets.§W;;;;;;;;;;;;;x
1st_Guards_Mechanized_Corps_1944_decision_title;Upgrade the 1st Guards Mechanized Corps.;;;;;;;;;;;;;x
1st_Guards_Mechanized_Corps_1944_decision_desc;This decision will upgrade a Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14202;1st Guards Mechanized Corps was upgraded in January 1944 by adding the 9th Guards Tank Brigade, rocket artillery and various mobile support assets like SU-76s and SU-152s.;;;;;;;;;;;;;x
2nd_Guards_Mechanized_Corps_1944_decision_title;Upgrade the 2nd Guards Mechanized Corps.;;;;;;;;;;;;;x
2nd_Guards_Mechanized_Corps_1944_decision_desc;This decision will upgrade a Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14203;1st Guards Mechanized Corps was upgraded in January 1942 by adding by adding the 37th Guards Tank Brigade, rocket artillery and various mobile support assets like SU-76s and SU-85s.;;;;;;;;;;;;;x
3rd_Guards_Mechanized_Corps_1943_decision_title;Form the 3rd Guards Mechanized Corps.;;;;;;;;;;;;;x
3rd_Guards_Mechanized_Corps_1943_decision_desc;This decision will give access to a Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14204;3rd Guards Mechanized Corps was set up in January 1943 by granting the Guards status to the 4th Mechanized Corps. General Vasilii T. Volskii remained its commander. 3rd Guards Mechanized Corps was made up of the 35th Guards Tank Brigade assisted by the 7th, 8th and 9th Mechanized Brigades. This corps will be upgraded in April 1944 with medium tank destroyers.;;;;;;;;;;;;;x
3rd_Guards_Mechanized_Corps_1944_decision_title;Upgrade the 3rd Guards Mechanized Corps.;;;;;;;;;;;;;x
3rd_Guards_Mechanized_Corps_1944_decision_desc;This decision will upgrade a Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14205;In April-May 1944, 3rd Guards Mechanized Corps was upgraded with SU-76s, SU-85s ISU-122/152s, rocket artillery and Lend Lease tanks like M4A2s and some Valentines. General Viktor T. Obukhov replaced V.T. Volskii and the corps was assigned to the Baltic Front and later transferred to the 1st Far Eastern Front.;;;;;;;;;;;;;x
4th_Guards_Mechanized_Corps_1943_decision_title;Form the 4th Guards Mechanized Corps.;;;;;;;;;;;;;x
4th_Guards_Mechanized_Corps_1943_decision_desc;This decision will give access to a Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14206;In November 1943, 13th Tank Corps was granted the Guards status and became the 4th Guards Mechanized Corps. General Trofim I. Tanaschishin remained its commander. 4th Guards Mechanized Corps was composed of the 13th, 14th and 15th Guards Mechanized Brigades assisted by the 36th Guards Tank Brigade. It served in various Ukrainian Fronts until the end of war.\n\n§RNote for player: 4th Mechanized Corps will be deployed in its 1944 complete version, with all artillery and armored support assets.§W;;;;;;;;;;;;;x
5th_Guards_Mechanized_Corps_1944_decision_title;Form the 5th Guards Mechanized Corps.;;;;;;;;;;;;;x
5th_Guards_Mechanized_Corps_1944_decision_desc;This decision will give access to a Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14207;14th Tank Corps was to be reformed into 6th Mechanized Corps in late 1942, but in early 1943, this formation was granted the Guards status and instead became the 5th Guards Mechanized Corps. General Boris M. Skvortsov was in charge of the 11th, 12th and 13th Guards Mechanized Brigades assisted by the 24th Guards Tank Brigade. It fought within the 5th Guards Tank Army in 1944 and later in the 4th Guards Tank Army.\n\n§RNote for player: 5th Guards Mechanized Corps will be deployed in its 1944 (definitive) version.§W;;;;;;;;;;;;;x
6th_Guards_Mechanized_Corps_1943_decision_title;Form the 6th Guards Mechanized Corps.;;;;;;;;;;;;;x
6th_Guards_Mechanized_Corps_1943_decision_desc;This decision will give access to a Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14208;6th Guards Mechanized Corps was set up in June 1943 in the Moscow Military District, taking the 49th Mechanized Brigade from the 5th Mechanized Corps and building the 16th and 17th Guards Mechanized Brigades using the 3rd Guards Motorized Division. It has no tank brigades but instead the 29th and 56th Tank Regiments. Its commander was General Aleksandr I. Akimov and the corps fought within the 4th Tank Army.;;;;;;;;;;;;;x
6th_Guards_Mechanized_Corps_1945_decision_title;Upgrade the 6th Guards Mechanized Corps.;;;;;;;;;;;;;x
6th_Guards_Mechanized_Corps_1945_decision_desc;This decision will give access to a Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14209;6th Guards Mechanized Corps was upgraded in January 1945 with full artillery assets. Under the command of General Vasilii F. Orlov, it fought within the 4th Guards Tank Army who participated in the last offensives against the Axis.;;;;;;;;;;;;;x
7th_Guards_Mechanized_Corps_1943_decision_title;Form the 7th Guards Mechanized Corps.;;;;;;;;;;;;;x
7th_Guards_Mechanized_Corps_1943_decision_desc;This decision will give access to a Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14210;In August 1943, the 2nd Mechanized Corps of General Ivan P. Korchagin was granted the Guards status and became the 7th Guards Mechanized Corps. It was composed of the 24th, 25th and 26th Mechanized Brigades assisted by the 57th Guards Tank Brigade. This unit stayed in reserve for most of 1944 before being assigned to the 1st Ukrainian Front in 1945 and ended the war in Berlin.\n\n§RNote for player: This corps will be deployed as the 1944 definitive version, with all its artillery and support assets.§W;;;;;;;;;;;;;x
8th_Guards_Mechanized_Corps_1943_decision_title;Form the 8th Guards Mechanized Corps.;;;;;;;;;;;;;x
8th_Guards_Mechanized_Corps_1943_decision_desc;This decision will give access to a Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14211;In August 1943, the 3rd Mechanized Corps of General Semion M. Krivoshein was granted the Guards status and became the 8th Guards Mechanized Corps. It was composed of the 19th, 20th and 21st Mechanized Brigades assisted by the 1st and 64th Guards Tank Brigades. This unit was assigned to the 1st Tank Army, becoming, in May 1944, the 1st Guards Tank Army.\n\n§RNote for player: This corps will be deployed as the 1944 definitive version, with all its artillery and support assets.§W;;;;;;;;;;;;;x
9th_Guards_Mechanized_Corps_1944_decision_title;Form the 9th Guards Mechanized Corps.;;;;;;;;;;;;;x
9th_Guards_Mechanized_Corps_1944_decision_desc;This decision will give access to a Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14212;In September 1944, the 5th Mechanized Corps of General Mikhail V. Volkov was granted the Guards status and became the 9th Guards Mechanized Corps. It was composed of the 18th, 30th and 31st Mechanized Brigades assisted by the 46th Guards Tank Brigade. This last mechanized corps was almost exclusively equipped with Lend Lease M4A2 Shermans. It was assigned to the 6th Guards Tank Army.;;;;;;;;;;;;;x
Guards_Rocket_Artillery_Divisions_decision_title;Form Guards Rocket Artillery Divisions.;;;;;;;;;;;;;x
Guards_Rocket_Artillery_Divisions_decision_desc;This decision will give you access to Red Army Guards artillery divisions.;;;;;;;;;;;;;x
EVTDESC14300;From December 1942 to February 1943, Stavka formed 7 Guards Rocket Artillery Divisions, sent to various fronts. Each one was made of 3 rocket artillery brigades, using the famous BM-13 Katyusha rocket launcher, based on a Zis-6 truck.;;;;;;;;;;;;;x
2_Guards_Breakthrough_Artillery_Division_decision_title;Form the 2nd Guards Artillery Division.;;;;;;;;;;;;;x
2_Guards_Breakthrough_Artillery_Division_decision_desc;This decision will give you access to a Red Army Guards artillery unit.;;;;;;;;;;;;;x
EVTDESC14301;After successful actions during the Battle of Stalingrad, the 4th Artillery Division was given the Guards status in March 1943, becoming the 2nd Guards Breakthrough Artillery Division.;;;;;;;;;;;;;x
1_Guards_Breakthrough_Artillery_Division_decision_title;Form the 1st Guards Artillery Division.;;;;;;;;;;;;;x
1_Guards_Breakthrough_Artillery_Division_decision_desc;This decision will give you access to a Red Army Guards artillery unit.;;;;;;;;;;;;;x
EVTDESC14302;1st Guards Breakthrough Division was also formed after the Battle of Stalingrad by giving Guards status to the 1st Artillery Division. This division fought in the Battle of Kursk and was later assigned to the 1st Ukrainian Front were it participated in many offensives in Central Europe.;;;;;;;;;;;;;x
3_4_5_Guards_Breakthrough_Artillery_Division_decision_title;Form the 3rd, 4th and 5th Guards Artillery Divisions.;;;;;;;;;;;;;x
3_4_5_Guards_Breakthrough_Artillery_Division_decision_desc;This decision will give you access to Red Army Guards artillery divisions.;;;;;;;;;;;;;x
EVTDESC14303;In July 1943, other Guards Artillery Divisions were formed.\n\nThe 8th Artillery Division became the 3rd Guards Breakthrough Artillery Division.\nThe 14th Artillery Division became the 4th Guards Cannon Artillery Division.\nThe 19th Heavy Artillery Division became the 5th Guards Breakthrough Artillery Division.\n\n§RNote for player: Although these divisions were assigned to the 5th Breakthrough Artillery Corps, they are here formed under an ahistorical Guards Artillery Corps that will receive the surplus artillery brigades.§W;;;;;;;;;;;;;x
