EVTDESC59999;We have prepared some informative events for some new and old mechanics of the mod.\nWe recommend you read them for your first playthrough of this version.;;;;;;;;;;;;;x
EVTNAME59999;Informative Events;;;;;;;;;;;;;x
EVTDESC61000;In BlackICE, unit training level has a permanent effect on the unit performance.\nUnits trained with basic training law will always perform as such, even if the law is changed. To increase their training level they have to be properly retrained with the new training law in place. \nCombat Experience is properly distinguished from training level and can only be obtained through combat. The training level impacts the unit's stats while combat experience has a direct impact on combat as a modifier. The effect of each level of training laws can be seen in the Training folder of the Technology screen. Combinations of training and conscription laws also trigger certain effects which can be checked in Triggered Modifiers;;;;;;;;;;;;;x
EVTDESC61001;In BlackICE, ministers don't only give flat effects, but they are now also responsible for your country's civilian and war economy. Depending on your choice of ministers for each position you will gain different types of buildings from time to time which are not normally buildable. The selected national focus that year will also impact how often the bonus is gained.;;;;;;;;;;;;;x
EVTDESC61002;Due to game engine limitations, event spawned units are spawned directly on the map instead of in the production queue. Your country will suffer an IC penalty which is scaled with your base IC and on par (generally a little lower) with the IC cost of the unit.\nSometimes alot of units become available at the same time. Taking all of them at the same time could cripple your economy, so consider waiting a bit if you are already low on IC.\n\nAs a reminder: Units that will be removed by events will have coloured names.;;;;;;;;;;;;;x
EVTDESC61003;In BlackICE, regular transport ships can not be used to launch naval invasions. This can only be achieved by auxilliary vessels or landing/assault ships.\nLanding/assault ships can be researched, while auxilliary vessels can be requisitioned once a year when at war. These ships represent a wide variety of civilian ships, from fishing boats to merchant ships, as such they are much more fragile and slower than military vessels. The AI is allowed to perform naval invasions with regular transport ships.;;;;;;;;;;;;;x
EVTDESC61004;In BlackICE, provinces hold many new types of buildings with economic, political and combat impact: \n- Coastal Fort/Beach Defenses - Defense against naval invasions \n- Pill Box/Fortress - Defense against land combat \n- Heavy Industry - Increases province Industry by 25% per level(Province with 8 Industry and 4 Heavy Industry gives 16 Industry in total) \n- Steel Refinery - Increases province metal production \n- Coalfield - Increases province energy production \n- Rares Extraction - Increases province rare materials producion \n- Oil Rig - Increases province oil extraction \n- Petroleum Refinery - Increases Oil to Fuel conversion ratio (amount of Oil converted to Fuel every day is half of Total IC) \n- Manufacturing Plant - Increases global supply production \n- Training Base - Increases officer recruitment \n- Research Center - Increases Research Efficiency \n- Base Hospital - Increases Casualty Trickleback \n- Police Center - Decreases revol risk in the province \n- Rail Terminous - Increases global supply throughput \n- Shipyards and Factories - Reduce building cost and time of various units (check Industry tab in Technology screen for current effect). Factories/Shipyards in non-core provinces don't give any bonus. \n- Desperate Defense - Provinces which will strongly resist in combat \n- Weather Impact - Different weather makes provinces more defendable. Weather changes with season, during war time, event indicate the change of weather in different parts of the world;;;;;;;;;;;;;x
EVTDESC61005;In BlackICE, Combined Arms plays a very crucial role in combat, as it did in real life. As such, divisions in BlackICE are typically structured centered around a main brigade type and other support brigades which complement it in various aspects and provide it with opportunities in Combined Arms warfare. Most support brigades represent combatant brigades which enhance the division's stats, ranging from simple artillery to assault guns to armored engineers. Along with combatant brigades, transport and headquarters brigades also play a key role in division structure. Headquarters are required for the division to make use of Combined Arms. Transport brigades provide a unique type of Transport Combined Arms and impact the Division's softness and terrain modifiers. Mixed support brigades, in regular, motorized or armored form, provide an unique type of Combined Arms and enhance the division's stats. The elements of mixed support brigades can be chosen through a series of events which are triggered uppon relevant technological unlocks, the impact of each choice can be seen in the Special tab of the Technology screen.;;;;;;;;;;;;;x
EVTDESC61006;- Training Base - General Staffer/School of Psychology \n- Heavy Industry - Silent Workhorse/Administrative Genius \n- Small Arms Factory - Old General/Infantry Proponent/Military Entrepreneur/School of Mass Combat/Guns and Butter Doctrine \n- Artillery Factory - Old General/Military Entrepreneur/School of Fire Support/Guns and Butter Doctrine \n- Manufacturing Plant - Military Entrepreneur/Logistics Specialist \n- Tank Factory - Tank Proponent/Armoured Spearhead Doctrine \n- Capital Shipyard - Old Admiral/Battle Fleet Proponent/Decisive Naval Battle Doctrine \n- Medium Shipyard - Old Admiral/Battle Fleet Proponent/Open Seas Doctrine \n- Small Shipyards - Open Seas Doctrine \n- Submarine Shipyard - Submarine Proponent/Indirect Approach Doctrine \n- Light Aicraft Factory - Old Air Marshal/Single Engine Aircraft Proponent/Air Superiority Proponent/Air Superiority Doctrine/Naval Aviation Doctrine/Army Aviation Doctrine \n- Medium Aicraft Factory - Twin Engine Aircraft Proponent/Vertical Envelopment Doctrine/Naval Aviation Doctrine/Army Aviation Doctrine \n- Heavy Aicraft Factory - Strategic Air Proponent/Carpet Bombing Doctrine \n- Radar Station - Air Superiority Proponent \n- Research Lab - Biased Intellectual/Silent Lawyer/Theoretical Scientist \n- Automotive Factory - School of Manoeuvre/Logistics Specialist \n- Resource Buildings - Resource Industrialist \n- Rail Terminous - Logistics Specialist \n- Hospital - Man of the People/School of Psychology;;;;;;;;;;;;;x
EVTDESC61007;In BlackICE, energy to oil conversion(Coal Liquefaction) is disabled by default, in real life this process was very complicated and not readily available at the industrial scale. However, when at war, energy to oil can be activated through Autarky events. Additionally, nations which had invested heavily into these technologies, such as Germany, will have access to it through certain events before war breaks out. The conversion ratio can be improved as usual through a technology in the Industry tab, after the process is activated.;;;;;;;;;;;;;x
EVTDESC61008;In BlackICE, a new type of minister, the Science Minister, provides countries with specific boosts to their research based on their speciality. Theoretical Scientists provide no direct benefits but will eventually build Research Centers, Research Specialists provide direct bonus to research but do not build new Research Centers, Technical Specialists provide bonus do available leadership instead of directly to research. The remaining types are specialists in specific areas and will passively produce technological progress in their area. Specialist Science Ministers will also ask for a potential increase in budget through an event which allows them to progress in their speciality faster.;;;;;;;;;;;;;x
