province;red;green;blue;x;x
13570;89;35;232;pacific ocean;x
13571;90;35;236;pacific ocean;x
13572;91;35;240;pacific ocean;x
13573;92;35;244;pacific ocean;x
13574;93;35;248;pacific ocean;x
13575;94;35;232;pacific ocean;x
13576;95;35;236;pacific ocean;x
13577;96;35;240;pacific ocean;x
13578;97;35;244;pacific ocean;x
13579;98;35;248;pacific ocean;x
13580;99;35;232;pacific ocean;x
13581;100;35;236;pacific ocean;x
13582;101;35;240;pacific ocean;x
13583;102;35;244;pacific ocean;x
13584;103;35;248;pacific ocean;x
13585;104;35;232;pacific ocean;x
13586;105;35;236;pacific ocean;x
13587;106;35;240;pacific ocean;x
13588;107;35;244;pacific ocean;x
13589;108;35;248;pacific ocean;x
13590;109;35;232;pacific ocean;x
13591;110;35;236;pacific ocean;x
13592;111;35;240;pacific ocean;x
13593;112;35;244;pacific ocean;x
13594;113;35;248;pacific ocean;x
13595;114;35;232;pacific ocean;x
13596;115;35;236;pacific ocean;x
13597;116;35;240;pacific ocean;x
13598;117;35;244;pacific ocean;x
13599;118;35;248;pacific ocean;x
13600;119;36;232;pacific ocean;x
13601;120;36;236;pacific ocean;x
13602;121;36;240;pacific ocean;x
13603;122;36;244;pacific ocean;x
13604;123;36;248;pacific ocean;x
13605;124;36;232;pacific ocean;x
13606;125;36;236;pacific ocean;x
13607;126;36;240;pacific ocean;x
13608;0;36;244;pacific ocean;x
13609;1;36;248;pacific ocean;x
13610;2;36;232;pacific ocean;x
13611;3;36;236;pacific ocean;x
13612;4;36;240;pacific ocean;x
13613;5;36;244;pacific ocean;x
13614;6;36;248;pacific ocean;x
13615;7;36;232;pacific ocean;x
13616;8;36;236;pacific ocean;x
13617;9;36;240;pacific ocean;x
13618;10;36;244;pacific ocean;x
13619;11;36;248;pacific ocean;x
13620;12;36;232;pacific ocean;x
13621;13;36;236;pacific ocean;x
13622;14;36;240;pacific ocean;x
13623;15;36;244;pacific ocean;x
13624;16;36;248;pacific ocean;x
13625;17;36;232;pacific ocean;x
13626;18;36;236;pacific ocean;x
13627;19;36;240;pacific ocean;x
13628;20;36;244;pacific ocean;x
13629;21;36;248;pacific ocean;x
13630;22;36;232;pacific ocean;x
13631;23;36;236;pacific ocean;x
13632;24;36;240;pacific ocean;x
13633;25;36;244;pacific ocean;x
13634;26;36;248;pacific ocean;x
13635;27;36;232;pacific ocean;x
13636;28;36;236;pacific ocean;x
13637;29;36;240;pacific ocean;x
13638;30;36;244;pacific ocean;x
13639;31;36;248;pacific ocean;x
13640;32;36;232;pacific ocean;x
13641;33;36;236;pacific ocean;x
13642;34;36;240;pacific ocean;x
13643;35;36;244;pacific ocean;x
13644;36;36;248;pacific ocean;x
13645;37;36;232;pacific ocean;x
13646;38;36;236;pacific ocean;x
13647;39;36;240;pacific ocean;x
13648;40;36;244;pacific ocean;x
13649;41;36;248;pacific ocean;x
13650;42;36;232;pacific ocean;x
13651;43;36;236;pacific ocean;x
13652;44;36;240;pacific ocean;x
13653;45;36;244;pacific ocean;x
13654;46;36;248;pacific ocean;x
13655;47;36;232;pacific ocean;x
13656;48;36;236;pacific ocean;x
13657;49;36;240;pacific ocean;x
13658;50;36;244;pacific ocean;x
13659;51;36;248;pacific ocean;x
13660;52;36;232;pacific ocean;x
13661;53;36;236;pacific ocean;x
13662;54;36;240;pacific ocean;x
13663;55;36;244;pacific ocean;x
13664;56;36;248;pacific ocean;x
13665;57;36;232;pacific ocean;x
13666;58;36;236;pacific ocean;x
13667;59;36;240;pacific ocean;x
13668;60;36;244;pacific ocean;x
13669;61;36;248;pacific ocean;x
13670;62;36;232;pacific ocean;x
13671;63;36;236;pacific ocean;x
13672;64;36;240;pacific ocean;x
13673;65;36;244;pacific ocean;x
13674;66;36;248;pacific ocean;x
13675;67;36;232;pacific ocean;x
13676;68;36;236;pacific ocean;x
13677;69;36;240;pacific ocean;x
13678;70;36;244;pacific ocean;x
13679;71;36;248;pacific ocean;x
13680;72;36;232;pacific ocean;x
13681;73;36;236;pacific ocean;x
13682;74;36;240;pacific ocean;x
13683;75;36;244;pacific ocean;x
13684;76;36;248;pacific ocean;x
13685;77;36;232;pacific ocean;x
13686;78;36;236;pacific ocean;x
13687;79;36;240;pacific ocean;x
13688;80;36;244;pacific ocean;x
13689;81;36;248;pacific ocean;x
13690;82;36;232;pacific ocean;x
13691;83;36;236;pacific ocean;x
13692;84;36;240;pacific ocean;x
13693;85;36;244;pacific ocean;x
13694;86;36;248;pacific ocean;x
13695;87;36;232;pacific ocean;x
13696;88;36;236;pacific ocean;x
13697;89;36;240;pacific ocean;x
13698;90;36;244;pacific ocean;x
13699;91;36;248;pacific ocean;x
13700;92;37;232;pacific ocean;x
13701;93;37;236;pacific ocean;x
13702;94;37;240;pacific ocean;x
13703;95;37;244;pacific ocean;x
13704;96;37;248;pacific ocean;x
13705;97;37;232;pacific ocean;x
13706;98;37;236;pacific ocean;x
13707;99;37;240;pacific ocean;x
13708;100;37;244;pacific ocean;x
13709;101;37;248;pacific ocean;x
13710;102;37;232;pacific ocean;x
13711;103;37;236;pacific ocean;x
13712;104;37;240;pacific ocean;x
13713;105;37;244;pacific ocean;x
13714;106;37;248;pacific ocean;x
13715;107;37;232;pacific ocean;x
13716;108;37;236;pacific ocean;x
13717;109;37;240;pacific ocean;x
13718;110;37;244;pacific ocean;x
13719;111;37;248;pacific ocean;x
13720;112;37;232;pacific ocean;x
13721;113;37;236;pacific ocean;x
13722;114;37;240;pacific ocean;x
13723;115;37;244;pacific ocean;x
13724;116;37;248;pacific ocean;x
13725;117;37;232;pacific ocean;x
13726;118;37;236;pacific ocean;x
13727;119;37;240;pacific ocean;x
13728;120;37;244;pacific ocean;x
13729;121;37;248;pacific ocean;x
13730;122;37;232;pacific ocean;x
13731;123;37;236;pacific ocean;x
13732;124;37;240;pacific ocean;x
13733;125;37;244;pacific ocean;x
13734;126;37;248;pacific ocean;x
13735;0;37;232;pacific ocean;x
13736;1;37;236;pacific ocean;x
13737;2;37;240;pacific ocean;x
13738;3;37;244;pacific ocean;x
13739;4;37;248;pacific ocean;x
13740;5;37;232;pacific ocean;x
13741;6;37;236;pacific ocean;x
13742;7;37;240;pacific ocean;x
13743;8;37;244;pacific ocean;x
13744;9;37;248;pacific ocean;x
13745;10;37;232;pacific ocean;x
13746;11;37;236;pacific ocean;x
13747;12;37;240;pacific ocean;x
13748;13;37;244;pacific ocean;x
13749;14;37;248;pacific ocean;x
13750;15;37;232;pacific ocean;x
13751;16;37;236;pacific ocean;x
13752;17;37;240;pacific ocean;x
13753;18;37;244;pacific ocean;x
13754;19;37;248;pacific ocean;x
13755;20;37;232;pacific ocean;x
13756;21;37;236;pacific ocean;x
13757;22;37;240;pacific ocean;x
13758;23;37;244;pacific ocean;x
13759;24;37;248;pacific ocean;x
13760;25;37;232;pacific ocean;x
13761;26;37;236;pacific ocean;x
13762;27;37;240;pacific ocean;x
13763;28;37;244;pacific ocean;x
13764;29;37;248;pacific ocean;x
13765;30;37;232;pacific ocean;x
13766;31;37;236;pacific ocean;x
13767;32;37;240;pacific ocean;x
13768;33;37;244;pacific ocean;x
13769;34;37;248;pacific ocean;x
13770;35;37;232;pacific ocean;x
13771;36;37;236;pacific ocean;x
13772;37;37;240;pacific ocean;x
13773;38;37;244;pacific ocean;x
13774;39;37;248;pacific ocean;x
13775;40;37;232;pacific ocean;x
13776;41;37;236;pacific ocean;x
13777;42;37;240;pacific ocean;x
13778;43;37;244;pacific ocean;x
13779;44;37;248;pacific ocean;x
13780;45;37;232;pacific ocean;x
13781;46;37;236;pacific ocean;x
13782;47;37;240;pacific ocean;x
13783;48;37;244;pacific ocean;x
13784;49;37;248;pacific ocean;x
13785;50;37;232;pacific ocean;x
13786;51;37;236;pacific ocean;x
13787;52;37;240;pacific ocean;x
13788;53;37;244;pacific ocean;x
13789;54;37;248;pacific ocean;x
13790;55;37;232;pacific ocean;x
13791;56;37;236;pacific ocean;x
13792;57;37;240;pacific ocean;x
13793;58;37;244;pacific ocean;x
13794;59;37;248;pacific ocean;x
13795;60;37;232;pacific ocean;x
13796;61;37;236;pacific ocean;x
13797;62;37;240;pacific ocean;x
13798;63;37;244;pacific ocean;x
13799;64;37;248;pacific ocean;x
13800;65;38;232;pacific ocean;x
13801;66;38;236;pacific ocean;x
13802;67;38;240;pacific ocean;x
13803;68;38;244;pacific ocean;x
13804;69;38;248;pacific ocean;x
13805;70;38;232;pacific ocean;x
13806;71;38;236;pacific ocean;x
13807;72;38;240;pacific ocean;x
13808;73;38;244;pacific ocean;x
13809;74;38;248;pacific ocean;x
13810;75;38;232;pacific ocean;x
13811;76;38;236;pacific ocean;x
13812;77;38;240;pacific ocean;x
13813;78;38;244;pacific ocean;x
13814;79;38;248;pacific ocean;x
13815;80;38;232;pacific ocean;x
13816;81;38;236;pacific ocean;x
13817;82;38;240;pacific ocean;x
13818;83;38;244;pacific ocean;x
13819;84;38;248;pacific ocean;x
13820;85;38;232;pacific ocean;x
13821;86;38;236;pacific ocean;x
13822;87;38;240;pacific ocean;x
13823;88;38;244;pacific ocean;x
13824;89;38;248;pacific ocean;x
13825;90;38;232;pacific ocean;x
13826;91;38;236;pacific ocean;x
13827;92;38;240;pacific ocean;x
13828;93;38;244;pacific ocean;x
13829;94;38;248;pacific ocean;x
13830;95;38;232;pacific ocean;x
13831;96;38;236;pacific ocean;x
13832;97;38;240;pacific ocean;x
13833;98;38;244;pacific ocean;x
13834;99;38;248;pacific ocean;x
13835;100;38;232;pacific ocean;x
13836;101;38;236;pacific ocean;x
13837;102;38;240;pacific ocean;x
13838;103;38;244;pacific ocean;x
13839;104;38;248;pacific ocean;x
13840;105;38;232;pacific ocean;x
13841;106;38;236;pacific ocean;x
13842;107;38;240;pacific ocean;x
13843;108;38;244;pacific ocean;x
13844;109;38;248;pacific ocean;x
13845;110;38;232;pacific ocean;x
13846;111;38;236;pacific ocean;x
13847;112;38;240;pacific ocean;x
13848;113;38;244;pacific ocean;x
13849;114;38;248;pacific ocean;x
13850;115;38;232;pacific ocean;x
13851;116;38;236;pacific ocean;x
13852;117;38;240;pacific ocean;x
13853;118;38;244;pacific ocean;x
13854;119;38;248;pacific ocean;x
13855;120;38;232;pacific ocean;x
13856;121;38;236;pacific ocean;x
13857;122;38;240;pacific ocean;x
13858;123;38;244;pacific ocean;x
13859;124;38;248;pacific ocean;x
13860;125;38;232;pacific ocean;x
13861;126;38;236;pacific ocean;x
13862;0;38;240;pacific ocean;x
13863;1;38;244;pacific ocean;x
13864;2;38;248;pacific ocean;x
13865;3;38;232;pacific ocean;x
13866;4;38;236;pacific ocean;x
13867;5;38;240;pacific ocean;x
13868;6;38;244;pacific ocean;x
13869;7;38;248;pacific ocean;x
13870;8;38;232;pacific ocean;x
13871;9;38;236;pacific ocean;x
13872;10;38;240;pacific ocean;x
13873;11;38;244;pacific ocean;x
13874;12;38;248;pacific ocean;x
13875;13;38;232;pacific ocean;x
13876;14;38;236;pacific ocean;x
13877;15;38;240;pacific ocean;x
13878;16;38;244;pacific ocean;x
13879;17;38;248;pacific ocean;x
13880;18;38;232;pacific ocean;x
13881;19;38;236;pacific ocean;x
13882;20;38;240;pacific ocean;x
13883;21;38;244;pacific ocean;x
13884;22;38;248;pacific ocean;x
13885;23;38;232;pacific ocean;x
13886;24;38;236;pacific ocean;x
13887;25;38;240;pacific ocean;x
13888;26;38;244;pacific ocean;x
13889;27;38;248;pacific ocean;x
13890;28;38;232;pacific ocean;x
13891;29;38;236;pacific ocean;x
13892;30;38;240;pacific ocean;x
13893;31;38;244;pacific ocean;x
13894;32;38;248;pacific ocean;x
13895;33;38;232;pacific ocean;x
13896;34;38;236;pacific ocean;x
13897;35;38;240;pacific ocean;x
13898;36;38;244;pacific ocean;x
13899;37;38;248;pacific ocean;x
13900;38;39;232;pacific ocean;x
13901;39;39;236;pacific ocean;x
13902;40;39;240;pacific ocean;x
13903;41;39;244;pacific ocean;x
13904;42;39;248;pacific ocean;x
13905;43;39;232;pacific ocean;x
13906;44;39;236;pacific ocean;x
13907;45;39;240;pacific ocean;x
13908;46;39;244;pacific ocean;x
13909;47;39;248;pacific ocean;x
13910;48;39;232;pacific ocean;x
13911;49;39;236;pacific ocean;x
13912;50;39;240;pacific ocean;x
13913;51;39;244;pacific ocean;x
13914;52;39;248;pacific ocean;x
13915;53;39;232;pacific ocean;x
13916;54;39;236;pacific ocean;x
13917;55;39;240;pacific ocean;x
13918;56;39;244;pacific ocean;x
13919;57;39;248;pacific ocean;x
13920;58;39;232;pacific ocean;x
13921;59;39;236;pacific ocean;x
13922;60;39;240;pacific ocean;x
13923;61;39;244;pacific ocean;x
13924;62;39;248;pacific ocean;x
13925;63;39;232;pacific ocean;x
13926;64;39;236;pacific ocean;x
13927;65;39;240;pacific ocean;x
13928;66;39;244;pacific ocean;x
13929;67;39;248;pacific ocean;x
13930;68;39;232;pacific ocean;x
13931;69;39;236;pacific ocean;x
13932;70;39;240;pacific ocean;x
13933;71;39;244;pacific ocean;x
13934;72;39;248;pacific ocean;x
13935;73;39;232;pacific ocean;x
13936;74;39;236;pacific ocean;x
13937;75;39;240;pacific ocean;x
13938;76;39;244;pacific ocean;x
13939;77;39;248;pacific ocean;x
13940;78;39;232;pacific ocean;x
13941;79;39;236;pacific ocean;x
13942;80;39;240;pacific ocean;x
13943;81;39;244;pacific ocean;x
13944;82;39;248;pacific ocean;x
13945;83;39;232;pacific ocean;x
13946;84;39;236;pacific ocean;x
13947;85;39;240;pacific ocean;x
13948;86;39;244;pacific ocean;x
13949;87;39;248;pacific ocean;x
13950;88;39;232;pacific ocean;x
13951;89;39;236;pacific ocean;x
13952;90;39;240;pacific ocean;x
13953;91;39;244;pacific ocean;x
13954;92;39;248;pacific ocean;x
13955;93;39;232;pacific ocean;x
13956;94;39;236;pacific ocean;x
13957;95;39;240;pacific ocean;x
13958;96;39;244;pacific ocean;x
13959;97;39;248;pacific ocean;x
13960;98;39;232;pacific ocean;x
13961;99;39;236;pacific ocean;x
13962;100;39;240;pacific ocean;x
13963;101;39;244;pacific ocean;x
13964;102;39;248;pacific ocean;x
13965;103;39;232;pacific ocean;x
13966;104;39;236;pacific ocean;x
13967;105;39;240;pacific ocean;x
13968;106;39;244;pacific ocean;x
13969;107;39;248;pacific ocean;x
13970;108;39;232;pacific ocean;x
13971;109;39;236;pacific ocean;x
13972;110;39;240;pacific ocean;x
13973;111;39;244;pacific ocean;x
13974;112;39;248;pacific ocean;x
13975;113;39;232;pacific ocean;x
13976;114;39;236;pacific ocean;x
13977;115;39;240;pacific ocean;x
13978;116;39;244;pacific ocean;x
13979;117;39;248;pacific ocean;x
13980;118;39;232;pacific ocean;x
13981;119;39;236;pacific ocean;x
13982;120;39;240;pacific ocean;x
13983;121;39;244;pacific ocean;x
13984;122;39;248;pacific ocean;x
13985;123;39;232;pacific ocean;x
13986;124;39;236;pacific ocean;x
13987;125;39;240;pacific ocean;x
13988;126;39;244;pacific ocean;x
13989;0;39;248;pacific ocean;x
13990;1;39;232;pacific ocean;x
13991;2;39;236;pacific ocean;x
13992;3;39;240;pacific ocean;x
13993;4;39;244;pacific ocean;x
13994;5;39;248;pacific ocean;x
13995;6;39;232;pacific ocean;x
13996;7;39;236;pacific ocean;x
13997;8;39;240;pacific ocean;x
13998;9;39;244;pacific ocean;x
13999;10;39;248;pacific ocean;x
14000;11;40;232;pacific ocean;x
14001;12;40;236;pacific ocean;x
14002;13;40;240;pacific ocean;x
14003;14;40;244;pacific ocean;x
14004;15;40;248;pacific ocean;x
14005;16;40;232;pacific ocean;x
14006;17;40;236;pacific ocean;x
14007;18;40;240;pacific ocean;x
14008;19;40;244;pacific ocean;x
14009;20;40;248;pacific ocean;x
14010;21;40;232;pacific ocean;x
14011;22;40;236;pacific ocean;x
14012;23;40;240;pacific ocean;x
14013;24;40;244;pacific ocean;x
14014;25;40;248;pacific ocean;x
14015;26;40;232;pacific ocean;x
14016;27;40;236;pacific ocean;x
14017;28;40;240;pacific ocean;x
14018;29;40;244;pacific ocean;x
14019;30;40;248;pacific ocean;x
14020;31;40;232;pacific ocean;x
14021;32;40;236;pacific ocean;x
14022;33;40;240;pacific ocean;x
14023;34;40;244;pacific ocean;x
14024;35;40;248;pacific ocean;x
14025;36;40;232;pacific ocean;x
14026;37;40;236;pacific ocean;x
14027;38;40;240;pacific ocean;x
14028;39;40;244;pacific ocean;x
14029;40;40;248;pacific ocean;x
14030;41;40;232;north american coast;x
14031;42;40;236;north american coast;x
14032;43;40;240;north american coast;x
14033;44;40;244;north american coast;x
14034;45;40;248;north american coast;x
14035;46;40;232;north american coast;x
14036;47;40;236;north american coast;x
14037;48;40;240;north american coast;x
14038;49;40;244;north american coast;x
14039;50;40;248;north american coast;x
14040;51;40;232;north american coast;x
14041;52;40;236;north american coast;x
14042;53;40;240;north american coast;x
14043;54;40;244;north american coast;x
14044;55;40;248;north american coast;x
14045;56;40;232;north american coast;x
14046;57;40;236;north american coast;x
14047;58;40;240;north american coast;x
14048;59;40;244;north american coast;x
14049;60;40;248;north american coast;x
14050;61;40;232;north american coast;x
14051;62;40;236;north american coast;x
14052;63;40;240;north american coast;x
14053;64;40;244;north american coast;x
14054;65;40;248;north american coast;x
14055;66;40;232;north american coast;x
14056;67;40;236;north american coast;x
14057;68;40;240;north american coast;x
14058;69;40;244;north american coast;x
14059;70;40;248;north american coast;x
14060;71;40;232;north american coast;x
14061;72;40;236;north american coast;x
14062;73;40;240;north american coast;x
14063;74;40;244;north american coast;x
14064;75;40;248;pacific ocean;x
14065;76;40;232;pacific ocean;x
14066;77;40;236;north atlantic ocean;x
14067;78;40;240;north atlantic ocean;x
14068;79;40;244;north atlantic ocean;x
14069;80;40;248;indian ocean;x
14070;81;40;232;indian ocean;x
14071;82;40;236;indian ocean;x
14072;83;40;240;indian ocean;x
14073;84;40;244;pacific ocean;x
14074;85;40;248;pacific ocean;x
14075;86;40;232;pacific ocean;x
14076;87;40;236;pacific ocean;x
14077;88;40;240;pacific ocean;x
14078;89;40;244;pacific ocean;x
14079;90;40;248;pacific ocean;x
14080;91;40;232;pacific ocean;x
14081;92;40;236;pacific ocean;x
14082;93;40;240;pacific ocean;x
14083;94;40;244;pacific ocean;x
14084;95;40;248;pacific ocean;x
14085;96;40;232;pacific ocean;x
14086;97;40;236;pacific ocean;x
14087;98;40;240;pacific ocean;x
14088;99;40;244;atlantic ocean;x
14089;100;40;248;indian ocean;x
14090;102;40;232;indian ocean;x
14091;103;40;236;indian ocean;x
14092;104;40;240;indian ocean;x
14093;105;40;244;indian ocean;x
14094;106;40;248;indian ocean;x
14095;107;40;232;indian ocean;x
14096;108;40;236;indian ocean;x
14097;3;23;240;indian ocean;x
14098;102;24;244;indian ocean;x
14099;101;40;248;kazachstan;x
14100;100;35;232;pacific ocean;x
14101;77;8;244;pacific ocean;x
14102;109;40;240;coast of africa;x
14103;110;40;244;coast of africa;x
14104;111;40;248;coast of africa;x
14105;112;40;232;south atlantic ocean;x
14106;113;40;236;coast of africa;x
14107;114;40;240;coast of africa;x
14108;115;40;244;indian ocean;x
14109;125;28;244;south atlantic ocean;x
14110;123;24;244;south atlantic ocean;x
14111;102;24;240;south atlantic ocean;x
14112;21;12;248;south atlantic ocean;x
14113;13;36;248;pacific ocean;x
14114;121;20;240;indian ocean;
14115;118;2;247;north atlantic ocean;x
14116;21;3;236;north atlantic ocean;x
14117;172;39;186;South Georgia;x
14118;133;139;61;South Georgia;x
14119;116;40;248;north american coast;x
14120;86;6;244;pacific ocean;x
14121;78;33;233;pacific ocean;x
14122;117;40;232;atlantic oceann;x
14123;118;40;236;atlantic ocean;x
14124;119;40;240;coast of africa;x
14125;120;40;244;atlantic ocean;x
14126;121;40;248;canada;x
14127;122;40;232;Bolshoy Shantar;x
14128;123;40;236;Gough Island;x
14129;124;40;240;Bonin Islands;x
14130;125;40;244;Lake Michigan;x
14131;126;40;248;Lake Huron;x
14132;0;40;232;Lake Michigan;x
14133;1;40;236;Lake Erie;x
14134;2;40;240;Lake Ontario;x
14135;3;40;244;Lake Winnipeg;x
14136;4;40;248;Northern Caspian Sea;x
14137;5;40;232;Western Caspian Sea;x
14138;6;40;236;Eastern Caspian Sea;x
14139;7;40;240;Southern Caspian Sea;x
14140;8;40;244;Aral Sea;x
14141;9;40;248;Lake Balkhash;x
14142;10;40;232;Lake Baikal;x
14143;11;40;236;Lake Nyasa;x
14144;12;40;240;Lake Tanganyika;x
14145;13;40;244;Lake Victoria;x
14146;14;40;248;Lake Ladoga;x
14147;15;40;232;Lake Onega;x
14148;16;40;236;Vänern;x
14149;17;40;240;Lake Volta;x
14150;109;16;244;Flemish Bank;x
14151;94;171;51;Salina Cruz;x
14152;52;14;236;Limon;x
14153;210;90;30;Faroe Islands;x
